4	R	8846
4	W	8846
0	R	8846
4	J	8906
4	R	8906
4	W	8906
0	R	8906
4	J	8932
4	R	8932
4	W	8932
0	R	8932
4	J	8966
4	R	8966
4	W	8966
0	R	8966
4	J	8996
4	R	8996
4	W	8996
0	R	8996
4	J	9056
4	R	9056
4	W	9062
0	R	9062
4	J	9110
4	R	9110
4	W	9110
0	R	9110
4	J	9656
4	R	9656
14	N	9657
14	J	9657
4	W	9658
14	R	9658
15	N	9659
15	J	9660
16	N	9660
16	J	9660
17	N	9660
17	J	9661
18	N	9661
18	J	9662
19	N	9662
19	J	9662
20	N	9662
20	J	9663
21	N	9663
21	J	9663
22	N	9664
22	J	9664
23	N	9664
23	J	9665
24	N	9665
24	J	9665
14	W	9666
24	R	9666
24	J	9687
23	R	9687
23	J	9707
22	R	9707
22	J	9727
21	R	9727
21	J	9747
20	R	9747
20	J	9767
19	R	9767
19	J	9787
18	R	9787
18	J	9807
17	R	9807
17	J	9827
16	R	9827
16	J	9847
15	R	9847
15	W	9847
24	R	9847
24	J	9867
23	R	9867
23	J	9887
22	R	9887
22	J	9907
21	R	9907
21	J	9927
20	R	9927
20	J	9947
19	R	9947
15	J	9967
19	J	9967
15	R	9967
15	W	9967
18	R	9967
18	J	9987
17	R	9987
17	J	10007
16	R	10007
16	J	10027
24	R	10027
24	J	10047
23	R	10047
23	J	10067
22	R	10067
15	J	10087
22	J	10087
15	R	10087
15	W	10087
21	R	10087
21	J	10107
20	R	10107
20	J	10127
19	R	10127
19	J	10147
18	R	10147
18	J	10167
17	R	10167
17	J	10187
16	R	10187
15	J	10207
16	J	10207
15	R	10207
15	W	10207
24	R	10207
24	J	10227
23	R	10227
23	J	10247
22	R	10247
22	J	10267
21	R	10267
21	J	10287
20	R	10287
20	J	10307
19	R	10307
15	J	10327
19	J	10327
15	R	10327
15	W	10327
18	R	10327
18	J	10347
17	R	10347
17	J	10367
16	R	10367
16	J	10387
24	R	10387
24	J	10407
23	R	10407
23	J	10427
22	R	10427
15	J	10447
22	J	10447
15	R	10447
15	W	10447
21	R	10447
21	J	10467
20	R	10467
20	J	10487
19	R	10487
19	J	10507
18	R	10507
18	J	10527
17	R	10527
17	J	10547
16	R	10547
15	J	10567
16	J	10567
15	R	10567
15	W	10567
24	R	10567
24	J	10587
23	R	10587
23	J	10607
22	R	10607
22	J	10627
21	R	10627
21	J	10647
20	R	10647
20	J	10667
19	R	10667
15	J	10687
19	J	10687
15	R	10687
15	W	10687
18	R	10687
18	J	10707
17	R	10707
17	J	10727
16	R	10727
16	W	10727
24	R	10727
24	J	10747
23	R	10747
23	J	10767
22	R	10767
22	J	10787
21	R	10787
15	J	10807
21	J	10807
15	R	10807
15	W	10807
20	R	10807
20	J	10827
19	R	10827
16	J	10847
19	J	10847
16	R	10847
16	W	10847
18	R	10847
18	J	10867
17	R	10867
17	J	10887
24	R	10887
24	J	10907
23	R	10907
15	J	10927
23	J	10927
15	R	10927
15	W	10927
22	R	10927
22	J	10947
21	R	10947
16	J	10967
21	J	10967
16	R	10967
16	W	10967
20	R	10967
20	J	10987
19	R	10987
19	J	11007
18	R	11007
18	J	11027
17	R	11027
15	J	11047
17	J	11047
15	R	11047
15	E	11047
14	J	11047
14	R	11047
14	E	11048
4	J	11048
4	R	11048
25	N	11048
25	J	11049
4	W	11049
25	R	11049
4	J	11051
25	E	11052
4	R	11052
4	W	11052
24	R	11052
16	J	11072
24	J	11072
16	R	11072
16	W	11072
23	R	11072
23	J	11092
22	R	11092
22	J	11112
21	R	11112
21	J	11132
20	R	11132
20	J	11152
19	R	11152
19	J	11172
18	R	11172
16	J	11192
18	J	11192
16	R	11192
16	W	11192
17	R	11192
17	J	11212
24	R	11212
24	J	11232
23	R	11232
23	J	11252
22	R	11252
22	J	11272
21	R	11272
21	J	11292
20	R	11292
16	J	11312
20	J	11312
16	R	11312
16	W	11312
19	R	11312
19	J	11332
18	R	11332
18	J	11352
17	R	11352
17	J	11372
24	R	11372
24	J	11392
23	R	11392
23	J	11412
22	R	11412
16	J	11432
22	J	11432
16	R	11432
16	W	11432
21	R	11432
21	J	11452
20	R	11452
20	J	11472
19	R	11472
19	J	11492
18	R	11492
18	J	11512
17	R	11512
17	W	11512
24	R	11512
24	J	11532
23	R	11532
16	J	11552
23	J	11552
16	R	11552
16	W	11552
22	R	11552
22	J	11572
21	R	11572
21	J	11592
20	R	11592
20	J	11612
19	R	11612
17	J	11632
19	J	11632
17	R	11632
17	W	11632
18	R	11632
18	J	11652
24	R	11652
16	J	11672
24	J	11672
16	R	11672
16	W	11672
23	R	11672
23	J	11692
22	R	11692
22	J	11712
21	R	11712
21	J	11732
20	R	11732
17	J	11752
20	J	11752
17	R	11752
17	W	11752
19	R	11752
19	J	11772
18	R	11772
4	J	11786
16	J	11792
18	J	11792
16	R	11792
16	E	11792
1	J	11792
4	R	11792
4	W	11792
1	R	11792
1	W	11792
24	R	11792
24	J	11813
23	R	11813
4	J	11816
23	J	11833
4	R	11833
4	W	11833
22	R	11833
17	J	11853
22	J	11853
17	R	11853
17	W	11853
21	R	11853
4	J	11863
21	J	11873
4	R	11873
4	W	11873
20	R	11873
20	J	11893
19	R	11893
19	J	11913
18	R	11913
18	J	11933
24	R	11933
4	J	11936
24	J	11953
4	R	11953
26	N	11953
26	J	11954
4	W	11954
17	J	11954
17	R	11954
17	W	11954
23	R	11954
23	J	11974
22	R	11974
22	J	11994
21	R	11994
21	J	12014
20	R	12014
20	J	12034
19	R	12034
19	J	12054
18	R	12054
17	J	12074
18	J	12074
17	R	12074
17	W	12074
26	R	12074
26	E	12079
4	J	12079
4	R	12079
27	N	12079
27	J	12080
4	W	12080
27	R	12080
4	J	12082
27	E	12083
4	R	12083
4	W	12084
24	R	12084
24	J	12104
23	R	12104
23	J	12124
22	R	12124
22	J	12144
21	R	12144
21	J	12164
20	R	12164
17	J	12184
20	J	12184
17	R	12184
17	W	12184
19	R	12184
19	J	12204
18	R	12204
18	W	12204
24	R	12204
24	J	12224
23	R	12224
23	J	12244
22	R	12244
22	J	12264
21	R	12264
21	J	12284
20	R	12284
17	J	12304
20	J	12304
17	R	12304
17	W	12304
19	R	12304
18	J	12324
19	J	12324
18	R	12324
18	W	12324
24	R	12324
24	J	12344
23	R	12344
23	J	12364
22	R	12364
22	J	12384
21	R	12384
21	J	12404
20	R	12404
17	J	12424
20	J	12424
17	R	12424
17	E	12424
1	J	12424
1	R	12424
1	W	12424
19	R	12424
18	J	12444
19	J	12444
18	R	12444
18	W	12444
24	R	12444
24	J	12464
23	R	12464
23	J	12484
22	R	12484
22	J	12504
21	R	12504
21	J	12524
20	R	12524
20	J	12544
19	R	12544
18	J	12564
19	J	12564
18	R	12564
18	W	12564
24	R	12564
24	J	12584
23	R	12584
23	J	12604
22	R	12604
22	J	12624
21	R	12624
21	J	12644
20	R	12644
20	J	12664
19	R	12664
18	J	12684
19	J	12684
18	R	12684
18	W	12684
24	R	12684
24	J	12704
23	R	12704
23	J	12724
22	R	12724
22	J	12744
21	R	12744
21	J	12764
20	R	12764
20	J	12784
19	R	12784
19	W	12784
24	R	12784
18	J	12804
24	J	12804
18	R	12804
18	W	12804
23	R	12804
23	J	12824
22	R	12824
22	J	12844
21	R	12844
21	J	12864
20	R	12864
20	J	12884
24	R	12884
19	J	12904
24	J	12904
19	R	12904
19	W	12904
23	R	12904
18	J	12924
23	J	12924
18	R	12924
18	W	12924
22	R	12924
22	J	12944
21	R	12944
21	J	12964
20	R	12964
20	J	12984
24	R	12984
24	J	13004
23	R	13004
19	J	13024
23	J	13024
19	R	13024
19	W	13024
22	R	13024
18	J	13044
22	J	13044
18	R	13044
18	E	13044
1	J	13044
1	R	13044
1	W	13044
21	R	13044
21	J	13064
20	R	13064
20	J	13084
24	R	13084
24	J	13104
23	R	13104
4	J	13106
23	J	13124
4	R	13124
4	W	13124
22	R	13124
4	J	13136
19	J	13144
22	J	13144
4	R	13144
4	W	13144
19	R	13144
19	W	13144
21	R	13144
21	J	13164
20	R	13164
20	J	13184
24	R	13184
24	J	13204
23	R	13204
23	J	13224
22	R	13224
22	J	13244
21	R	13244
19	J	13264
21	J	13264
19	R	13264
19	W	13264
20	R	13264
20	W	13264
24	R	13264
24	J	13284
23	R	13284
23	J	13304
22	R	13304
4	J	13316
22	J	13324
4	R	13324
4	W	13324
21	R	13324
21	J	13344
24	R	13344
4	J	13346
24	J	13364
4	R	13364
4	W	13364
23	R	13364
4	J	13376
20	J	13384
19	J	13384
23	J	13384
19	R	13384
19	W	13384
4	R	13384
4	W	13384
20	R	13384
20	W	13384
22	R	13384
22	J	13404
21	R	13404
21	J	13424
24	R	13424
24	J	13444
23	R	13444
23	J	13464
22	R	13464
22	J	13484
21	R	13484
20	J	13504
19	J	13504
21	J	13504
19	R	13504
19	E	13504
1	J	13504
1	R	13504
1	W	13504
20	R	13504
20	W	13504
24	R	13504
24	J	13524
23	R	13524
23	J	13544
22	R	13544
22	J	13564
21	R	13564
21	J	13584
24	R	13584
24	J	13604
23	R	13604
4	J	13616
20	J	13624
23	J	13624
20	R	13624
20	W	13624
4	R	13624
4	W	13624
22	R	13624
4	J	13640
22	J	13644
4	R	13644
4	W	13644
21	R	13644
21	W	13644
24	R	13644
24	J	13664
23	R	13664
23	J	13684
22	R	13684
22	J	13704
24	R	13704
24	J	13724
23	R	13724
4	J	13736
20	J	13744
23	J	13744
20	R	13744
20	W	13744
4	R	13744
4	W	13744
22	R	13744
21	J	13764
22	J	13764
21	R	13764
21	W	13764
24	R	13764
4	J	13766
24	J	13784
4	R	13784
4	W	13784
23	R	13784
23	J	13804
22	R	13804
22	J	13824
24	R	13824
24	J	13844
23	R	13844
20	J	13864
23	J	13864
20	R	13864
20	E	13864
1	J	13864
1	R	13864
1	W	13864
22	R	13864
21	J	13884
22	J	13884
21	R	13884
21	W	13884
24	R	13884
24	J	13904
23	R	13904
23	J	13924
22	R	13924
22	W	13924
24	R	13924
24	J	13944
23	R	13944
23	J	13964
24	R	13964
24	J	13984
23	R	13984
21	J	14004
23	J	14004
21	R	14004
21	W	14004
24	R	14004
24	J	14024
23	R	14024
22	J	14044
23	J	14044
22	R	14044
22	W	14044
24	R	14044
24	J	14064
23	R	14064
23	J	14084
24	R	14084
24	J	14104
23	R	14104
23	W	14104
24	R	14104
21	J	14124
24	J	14124
21	R	14124
21	E	14124
1	J	14124
1	R	14124
1	W	14124
24	R	14124
22	J	14164
24	J	14164
22	R	14164
22	W	14164
24	R	14164
24	W	14184
0	R	14184
23	J	14205
23	R	14205
23	W	14205
0	R	14205
22	J	14265
22	R	14265
22	E	14265
1	J	14265
1	R	14265
1	W	14265
0	R	14265
24	J	14285
24	R	14285
24	E	14285
1	J	14285
1	R	14285
1	W	14285
0	R	14285
23	J	14306
23	R	14306
23	E	14306
1	J	14306
1	R	14306
1	W	14306
0	R	14306
4	J	14336
4	R	14336
4	W	14336
0	R	14336
4	J	14366
4	R	14366
4	W	14366
0	R	14366
4	J	14546
4	R	14546
4	W	14546
0	R	14546
4	J	14636
4	R	14636
4	W	14636
0	R	14636
4	J	14666
4	R	14666
4	W	14666
0	R	14666
4	J	14795
4	R	14795
4	W	14795
0	R	14795
4	J	14824
4	R	14824
4	W	14824
0	R	14824
4	J	14996
4	R	14996
4	W	14996
0	R	14996
4	J	15026
4	R	15026
4	W	15026
0	R	15026
4	J	15076
4	R	15076
4	W	15076
0	R	15076
4	J	15086
4	R	15086
4	W	15086
0	R	15086
4	J	15116
4	R	15116
4	W	15116
0	R	15116
4	J	15146
4	R	15146
4	W	15146
0	R	15146
4	J	15175
4	R	15175
4	W	15176
0	R	15176
4	J	15194
4	R	15194
4	W	15194
0	R	15194
4	J	15236
4	R	15236
4	W	15236
0	R	15236
4	J	15266
4	R	15266
4	W	15266
0	R	15266
4	J	15326
4	R	15326
4	W	15326
0	R	15326
4	J	15343
4	R	15343
4	W	15343
0	R	15343
4	J	15356
4	R	15356
4	W	15356
0	R	15356
4	J	15386
4	R	15386
4	W	15386
0	R	15386
4	J	15566
4	R	15566
28	N	15568
28	J	15568
4	W	15569
28	R	15569
28	E	15571
4	J	15571
4	R	15571
29	N	15571
29	J	15572
4	W	15572
29	R	15572
4	J	15574
29	E	15575
4	R	15575
4	W	15576
0	R	15576
4	J	15836
4	R	15836
4	W	15836
0	R	15836
4	J	15866
4	R	15866
4	W	15866
0	R	15866
4	J	15896
4	R	15896
4	W	15896
0	R	15896
4	J	16005
4	R	16005
4	W	16005
0	R	16005
4	J	16016
4	R	16016
4	W	16016
0	R	16016
4	J	16106
4	R	16106
4	W	16111
0	R	16111
4	J	16136
4	R	16136
4	W	16136
0	R	16136
4	J	16535
4	R	16535
30	N	16537
30	J	16538
4	W	16538
30	R	16538
30	E	16541
4	J	16541
4	R	16541
31	N	16541
31	J	16542
4	W	16542
31	R	16542
4	J	16544
31	E	16545
4	R	16545
4	W	16546
0	R	16546
4	J	16556
4	R	16556
4	W	16556
0	R	16556
4	J	16946
4	R	16946
32	N	16946
32	J	16947
4	W	16947
32	R	16947
4	J	16949
32	E	16950
4	R	16950
4	W	16951
0	R	16951
4	J	16976
4	R	16976
4	W	16976
0	R	16976
4	J	17366
4	R	17366
4	W	17366
0	R	17366
4	J	17396
4	R	17396
4	W	17396
0	R	17396
4	J	17456
4	R	17456
4	W	17456
0	R	17456
4	J	17486
4	R	17486
4	W	17486
0	R	17486
4	J	17548
4	R	17548
4	W	17548
0	R	17548
4	J	17581
4	R	17581
4	W	17581
0	R	17581
4	J	17636
4	R	17636
4	W	17636
0	R	17636
4	J	17666
4	R	17666
4	W	17666
0	R	17666
4	J	18386
4	R	18386
33	N	18387
33	J	18388
4	W	18388
33	R	18388
